Order_ID,Order_Date,Delivery_Date,Delivery_Status,Customer_ID,Customer_Type,State,City,Region,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,MRP,Discount_%,Net_sales,Cost_Price,Profit_Amount,Profit_Margin_%,Payment_Mode
OD107689,45437,45442,Returned,CUST5204,New,Tamil Nadu,Chennai,South,P834,Puma Men Item,Fashion,Men,Puma,4,747.15,896.58,5,3407.004,597.72,1016.124,0.298245614,Debit Card
OD107690,45360,45364,RETURNED,CUST2273,RETURNING,West Bengal,Howrah,South,P509,Dell Laptops Item,Electronics,Laptops,Dell,2,814.54,977.45,0,1954.9,651.63,651.64,0.333336744,Debit Card
OD107691,45293,45297,delivered,CUST4741,Returning,Uttar Pradesh,Lucknow,West,P705,Biba Women Item,Fashion,Women,Biba,2,776.08,931.29,5,1769.451,620.86,527.731,0.298245614,UPI
OD107692,45313,45321,RETURNED,CUST8505,Returning,Uttar Pradesh,Lucknow,North,P336,Redmi Mobiles Item,Electronics,Mobiles,Redmi,5,731.3,877.56,5,4168.41,585.04,1243.21,0.298245614,COD
OD107693,45549,45554,Delivered,CUST6785,Returning,Uttar Pradesh,Lucknow,West,P311,HP Laptops Item,Electronics,Laptops,HP,4,853.51,1024.22,30,2867.816,682.81,136.576,0.047623697,COD
OD107694,45307,45315,Delivered,CUST5469,RETURNING,Uttar Pradesh,Lucknow,East,P756,Dell Laptops Item,Electronics,Laptops,Dell,4,798.36,958.04,15,3257.336,638.69,702.576,0.215690368,Net Banking
OD107695,45429,45430,Returned,CUST3557,RETURNING,Tamil Nadu,Chennai,East,P182,Butterfly Kitchen Item,Home,Kitchen,Butterfly,4,883.06,1059.67,0,4238.68,706.45,1412.88,0.333330188,Debit Card
OD107696,45570,45579,RETURNED,CUST4095,new,Delhi,New Delhi,West,P833,Prestige Kitchen Item,Home,Kitchen,Prestige,3,741.57,889.88,0,2669.64,593.26,889.86,0.333325842,Credit Card
OD107697,45306,45313,Delivered,CUST6192,new,Maharashtra,Mumbai,East,P829,Prestige Kitchen Item,Home,Kitchen,Prestige,4,823.92,988.7,10,3559.32,659.13,922.8,0.259263005,COD
OD107698,45403,45409,Cancelled,CUST6128,RETURNING,Maharashtra,Pune,West,P666,Nilkamal Furniture Item,Home,Furniture,Nilkamal,4,837.49,1004.99,15,3416.966,669.99,737.006,0.215690177,Net Banking
OD107699,45360,45361,delivered,CUST9455,RETURNING,West Bengal,Howrah,South,P614,Nilkamal Furniture Item,Home,Furniture,Nilkamal,1,769.42,923.3,5,877.135,615.54,261.595,0.298238014,Credit Card
OD107700,45495,45500,Returned,CUST8416,Returning,West Bengal,Durgapur,South,P996,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,829.1,994.92,5,4725.87,663.28,1409.47,0.298245614,UPI
OD107701,45303,45304,Returned,CUST3092,new,Karnataka,Mysuru,West,P137,Adidas Men Item,Fashion,Men,Adidas,1,817.12,980.55,25,735.4125,653.7,81.7125,0.111111111,UPI
OD107702,45621,45629,Returned,CUST1835,RETURNING,Delhi,Dwarka,East,P487,Butterfly Kitchen Item,Home,Kitchen,Butterfly,4,767.03,920.43,15,3129.462,613.62,674.982,0.215686275,Net Banking
OD107703,45389,45397,Delivered,CUST2702,RETURNING,Uttar Pradesh,Kanpur,East,P503,Puma Men Item,Fashion,Men,Puma,1,817.93,981.51,20,785.208,654.34,130.868,0.166666667,UPI
OD107704,45301,45305,RETURNED,CUST6226,New,Tamil Nadu,Madurai,East,P516,Lenovo Laptops Item,Electronics,Laptops,Lenovo,3,848.26,1017.91,15,2595.6705,678.61,559.8405,0.215682422,Debit Card
OD107705,45433,45439,Delivered,CUST2482,RETURNING,Tamil Nadu,Madurai,South,P655,Nilkamal Furniture Item,Home,Furniture,Nilkamal,4,754.89,905.86,10,3261.096,603.91,845.456,0.259255171,COD
OD107706,45657,45658,Delivered,CUST8645,RETURNING,Karnataka,Bengaluru,South,P432,Zara Women Item,Fashion,Women,Zara,3,712.32,854.78,20,2051.472,569.85,341.922,0.166671541,UPI
OD107707,45609,45613,Returned,CUST8659,Returning,West Bengal,Howrah,South,P400,Prestige Kitchen Item,Home,Kitchen,Prestige,1,853.92,1024.7,30,717.29,683.13,34.16,0.047623695,Net Banking
OD107708,45571,45575,Delivered,CUST1958,new,Maharashtra,Pune,East,P715,Butterfly Kitchen Item,Home,Kitchen,Butterfly,5,836.04,1003.25,15,4263.8125,668.83,919.6625,0.215690183,Credit Card
OD107709,45630,45640,RETURNED,CUST4030,New,Karnataka,Mangalore,North,P711,HP Laptops Item,Electronics,Laptops,HP,5,817.03,980.43,0,4902.15,653.62,1634.05,0.333333333,Credit Card
OD107710,45343,45352,delivered,CUST6967,new,West Bengal,Kolkata,North,P795,Adidas Men Item,Fashion,Men,Adidas,1,843.97,1012.76,0,1012.76,675.17,337.59,0.333336625,Credit Card
OD107711,45319,45320,Delivered,CUST1101,New,Uttar Pradesh,Noida,South,P961,HP Laptops Item,Electronics,Laptops,HP,1,722.16,866.59,25,649.9425,577.73,72.2125,0.111105982,Net Banking
OD107712,45530,45533,Delivered,CUST1198,Returning,Tamil Nadu,Coimbatore,North,P755,Adidas Men Item,Fashion,Men,Adidas,3,853.52,1024.23,30,2150.883,682.82,102.423,0.047619048,Debit Card
OD107713,45509,45515,Returned,CUST9358,new,Delhi,Dwarka,East,P277,Lenovo Laptops Item,Electronics,Laptops,Lenovo,5,801.11,961.33,30,3364.655,640.89,160.205,0.047614094,Debit Card
OD107714,45606,45607,RETURNED,CUST3208,Returning,Maharashtra,Nashik,South,P511,Redmi Mobiles Item,Electronics,Mobiles,Redmi,4,795.54,954.64,5,3627.632,636.43,1081.912,0.298241939,Credit Card
OD107715,45374,45383,Cancelled,CUST9535,Returning,Maharashtra,Nagpur,North,P391,Asus Laptops Item,Electronics,Laptops,Asus,1,735.05,882.06,5,837.957,588.04,249.917,0.298245614,Credit Card
OD107716,45410,45411,Cancelled,CUST1112,Returning,Karnataka,Mysuru,South,P766,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,827.85,993.42,0,1986.84,662.28,662.28,0.333333333,Net Banking
OD107717,45339,45345,Delivered,CUST4649,new,Delhi,New Delhi,North,P333,Zara Women Item,Fashion,Women,Zara,2,737.02,884.42,10,1591.956,589.61,412.736,0.259263447,Net Banking
OD107718,45428,45429,delivered,CUST6107,Returning,Uttar Pradesh,Varanasi,South,P870,Nike Men Item,Fashion,Men,Nike,5,767.11,920.53,10,4142.385,613.69,1073.935,0.259255236,Credit Card
OD107719,45321,45326,Cancelled,CUST6802,New,Tamil Nadu,Chennai,South,P358,Biba Women Item,Fashion,Women,Biba,4,852.47,1022.96,25,3068.88,681.97,341,0.111115456,Net Banking
OD107720,45606,45609,Delivered,CUST9588,Returning,Maharashtra,Pune,West,P735,Asus Laptops Item,Electronics,Laptops,Asus,3,736.62,883.94,25,1988.865,589.29,220.995,0.111116139,COD
OD107721,45533,45535,Delivered,CUST8386,RETURNING,West Bengal,Howrah,South,P848,Ikea Furniture Item,Home,Furniture,Ikea,3,771.7,926.04,30,1944.684,617.36,92.604,0.047619048,UPI
OD107722,45336,45345,RETURNED,CUST1249,New,Tamil Nadu,Chennai,West,P348,Puma Men Item,Fashion,Men,Puma,5,754.14,904.97,0,4524.85,603.31,1508.3,0.333337017,COD
OD107723,45508,45514,RETURNED,CUST3534,Returning,West Bengal,Kolkata,South,P816,HP Laptops Item,Electronics,Laptops,HP,3,778.22,933.86,30,1961.106,622.58,93.366,0.047608849,COD
OD107724,45594,45603,Returned,CUST3630,Returning,Delhi,Saket,South,P509,Ikea Furniture Item,Home,Furniture,Ikea,4,825.35,990.42,25,2971.26,660.28,330.14,0.111111111,Net Banking
OD107725,45399,45406,Delivered,CUST5637,Returning,Tamil Nadu,Chennai,East,P598,Butterfly Kitchen Item,Home,Kitchen,Butterfly,5,830.39,996.47,10,4484.115,664.31,1162.565,0.259262976,Debit Card
OD107726,45575,45585,delivered,CUST2652,New,Maharashtra,Mumbai,North,P123,Lenovo Laptops Item,Electronics,Laptops,Lenovo,2,806.58,967.89,0,1935.78,645.26,645.26,0.333333333,UPI
OD107727,45646,45647,Returned,CUST1343,RETURNING,Maharashtra,Mumbai,North,P635,Puma Men Item,Fashion,Men,Puma,1,782.85,939.42,0,939.42,626.28,313.14,0.333333333,Net Banking
OD107728,45346,45353,Returned,CUST8356,New,Karnataka,Mangalore,South,P353,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,722.7,867.25,10,2341.575,578.16,607.095,0.259267801,Debit Card
OD107729,45465,45471,Returned,CUST6485,new,Maharashtra,Nagpur,South,P795,Realme Mobiles Item,Electronics,Mobiles,Realme,2,857.37,1028.84,20,1646.144,685.89,274.364,0.166670717,Net Banking
OD107730,45454,45457,Delivered,CUST7944,new,Delhi,Saket,South,P115,Puma Men Item,Fashion,Men,Puma,4,727.57,873.08,5,3317.704,582.05,989.504,0.298249633,Net Banking
OD107731,45353,45354,Delivered,CUST1568,Returning,Tamil Nadu,Madurai,South,P155,Lenovo Laptops Item,Electronics,Laptops,Lenovo,1,821.34,985.6,5,936.32,657.07,279.25,0.298242054,Credit Card
OD107732,45588,45592,delivered,CUST8619,new,Uttar Pradesh,Kanpur,North,P261,Nilkamal Furniture Item,Home,Furniture,Nilkamal,4,818.64,982.37,5,3733.006,654.91,1113.366,0.298249186,Credit Card
OD107733,45624,45632,Delivered,CUST2814,New,Delhi,New Delhi,South,P336,Zara Women Item,Fashion,Women,Zara,5,870.61,1044.73,20,4178.92,696.49,696.47,0.166662678,Credit Card
OD107734,45605,45610,Cancelled,CUST1521,RETURNING,Delhi,New Delhi,East,P147,Nike Men Item,Fashion,Men,Nike,5,772.61,927.14,20,3708.56,618.09,618.11,0.166671161,UPI
OD107735,45410,45417,Returned,CUST2543,RETURNING,Uttar Pradesh,Kanpur,West,P487,Puma Men Item,Fashion,Men,Puma,5,704.25,845.1,15,3591.675,563.4,774.675,0.215686275,Debit Card
OD107736,45618,45628,Delivered,CUST7911,New,Delhi,Dwarka,West,P976,Lenovo Laptops Item,Electronics,Laptops,Lenovo,3,761.16,913.39,25,2055.1275,608.93,228.3375,0.111106245,UPI
OD107737,45607,45615,RETURNED,CUST1431,Returning,Uttar Pradesh,Noida,East,P188,H&M Women Item,Fashion,Women,H&M,3,813.65,976.38,5,2782.683,650.92,829.923,0.298245614,Net Banking
OD107738,45371,45377,RETURNED,CUST2093,Returning,West Bengal,Kolkata,South,P795,Nike Men Item,Fashion,Men,Nike,3,856.67,1028.01,30,2158.821,685.34,102.801,0.047619048,Credit Card
OD107739,45539,45548,Delivered,CUST5630,Returning,Delhi,Dwarka,East,P482,Puma Men Item,Fashion,Men,Puma,2,839.68,1007.62,20,1612.192,671.75,268.692,0.166662532,COD
OD107740,45517,45522,Returned,CUST1659,RETURNING,Maharashtra,Nagpur,North,P888,Biba Women Item,Fashion,Women,Biba,4,760.03,912.03,10,3283.308,608.02,851.228,0.259259259,COD
OD107741,45344,45348,Delivered,CUST8266,new,Delhi,New Delhi,West,P336,Samsung Mobiles Item,Electronics,Mobiles,Samsung,3,725.74,870.89,0,2612.67,580.59,870.9,0.333337161,Net Banking
OD107742,45383,45389,RETURNED,CUST4333,new,Tamil Nadu,Chennai,East,P531,Ikea Furniture Item,Home,Furniture,Ikea,1,782.77,939.32,0,939.32,626.22,313.1,0.333326236,UPI
OD107743,45439,45449,RETURNED,CUST5486,new,Uttar Pradesh,Lucknow,East,P208,H&M Women Item,Fashion,Women,H&M,4,760.78,912.94,0,3651.76,608.63,1217.24,0.333329682,COD
OD107744,45525,45534,RETURNED,CUST2541,RETURNING,Delhi,New Delhi,North,P397,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,778.62,934.34,5,4438.115,622.89,1323.665,0.298249369,Credit Card
OD107745,45570,45572,Cancelled,CUST7418,new,Delhi,New Delhi,South,P894,Redmi Mobiles Item,Electronics,Mobiles,Redmi,2,810.3,972.36,0,1944.72,648.24,648.24,0.333333333,Net Banking
OD107746,45616,45626,Delivered,CUST8574,New,Karnataka,Bengaluru,North,P973,Adidas Men Item,Fashion,Men,Adidas,5,835.94,1003.13,10,4514.085,668.76,1170.285,0.259251875,COD
OD107747,45368,45371,Returned,CUST5676,Returning,Uttar Pradesh,Varanasi,East,P789,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,764.5,917.4,10,825.66,611.6,214.06,0.259259259,Credit Card
OD107748,45621,45629,delivered,CUST9042,Returning,West Bengal,Howrah,East,P100,Zara Women Item,Fashion,Women,Zara,5,822.91,987.49,30,3456.215,658.32,164.615,0.047628692,COD
OD107749,45580,45581,Delivered,CUST2750,RETURNING,Karnataka,Bengaluru,North,P222,Puma Men Item,Fashion,Men,Puma,2,793.61,952.34,30,1333.276,634.89,63.496,0.047624048,Debit Card
OD107750,45383,45388,Returned,CUST9302,RETURNING,Uttar Pradesh,Varanasi,West,P744,HP Laptops Item,Electronics,Laptops,HP,5,766.71,920.06,5,4370.285,613.37,1303.435,0.298249428,Debit Card
OD107751,45442,45450,Delivered,CUST2928,New,Karnataka,Mangalore,West,P323,Samsung Mobiles Item,Electronics,Mobiles,Samsung,4,788.93,946.72,10,3408.192,631.15,883.592,0.259255347,COD
OD107752,45472,45474,Delivered,CUST4304,New,Uttar Pradesh,Varanasi,North,P321,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,762.39,914.87,25,2058.4575,609.91,228.7275,0.111115969,Debit Card
OD107753,45335,45344,Cancelled,CUST2113,New,Uttar Pradesh,Noida,East,P834,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,876.12,1051.34,10,946.206,700.9,245.306,0.259252214,Net Banking
OD107754,45331,45341,RETURNED,CUST4314,RETURNING,Karnataka,Mysuru,East,P141,Lenovo Laptops Item,Electronics,Laptops,Lenovo,5,821.68,986.02,10,4437.09,657.35,1150.34,0.259255503,UPI
OD107755,45597,45605,Returned,CUST7595,new,Uttar Pradesh,Varanasi,East,P622,Dell Laptops Item,Electronics,Laptops,Dell,1,816.14,979.37,25,734.5275,652.92,81.6075,0.111102035,UPI
OD107756,45477,45484,Cancelled,CUST4917,new,West Bengal,Durgapur,East,P801,Ikea Furniture Item,Home,Furniture,Ikea,2,738.65,886.38,25,1329.57,590.92,147.73,0.111111111,Net Banking
OD107757,45634,45639,Delivered,CUST8170,RETURNING,West Bengal,Durgapur,West,P232,Ikea Furniture Item,Home,Furniture,Ikea,2,803.66,964.39,30,1350.146,642.93,64.286,0.04761411,Debit Card
OD107758,45428,45434,Delivered,CUST2443,New,West Bengal,Durgapur,East,P651,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,772.42,926.91,0,4634.55,617.94,1544.85,0.333333333,Debit Card
OD107759,45462,45463,delivered,CUST3646,RETURNING,Tamil Nadu,Chennai,North,P649,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,742.29,890.75,30,623.525,593.83,29.695,0.047624394,UPI
OD107760,45418,45419,Returned,CUST3983,New,Uttar Pradesh,Varanasi,South,P543,Samsung Mobiles Item,Electronics,Mobiles,Samsung,1,870.21,1044.25,25,783.1875,696.17,87.0175,0.111106855,COD
OD107761,45463,45471,Delivered,CUST1331,RETURNING,Maharashtra,Nagpur,North,P430,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,731.6,877.92,10,2370.384,585.28,614.544,0.259259259,Credit Card
OD107762,45472,45479,Delivered,CUST9324,Returning,Uttar Pradesh,Varanasi,East,P268,Puma Men Item,Fashion,Men,Puma,2,772.98,927.58,5,1762.402,618.39,525.622,0.298241831,Net Banking
OD107763,45582,45584,Delivered,CUST9993,Returning,Uttar Pradesh,Kanpur,North,P766,HP Laptops Item,Electronics,Laptops,HP,2,859.72,1031.66,20,1650.656,687.78,275.096,0.166658589,Credit Card
OD107764,45477,45485,delivered,CUST7121,Returning,Tamil Nadu,Madurai,West,P142,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,775.93,931.12,25,3491.7,620.75,387.95,0.111106338,UPI
OD107765,45604,45606,Delivered,CUST5405,Returning,Delhi,Saket,East,P373,Ikea Furniture Item,Home,Furniture,Ikea,2,729.37,875.25,0,1750.5,583.5,583.5,0.333333333,UPI
OD107766,45424,45427,Cancelled,CUST7059,new,West Bengal,Durgapur,East,P446,Realme Mobiles Item,Electronics,Mobiles,Realme,4,809.96,971.95,25,2915.85,647.96,324.01,0.111120257,COD
OD107767,45622,45624,Returned,CUST7534,new,Maharashtra,Nashik,South,P597,Lenovo Laptops Item,Electronics,Laptops,Lenovo,3,864.98,1037.98,15,2646.849,691.98,570.909,0.215693831,Debit Card
OD107768,45597,45600,Delivered,CUST7397,New,Uttar Pradesh,Varanasi,North,P952,Ikea Furniture Item,Home,Furniture,Ikea,1,776.46,931.75,5,885.1625,621.16,264.0025,0.298253146,Debit Card
OD107769,45392,45393,Returned,CUST8744,new,Uttar Pradesh,Kanpur,South,P234,Biba Women Item,Fashion,Women,Biba,3,772.4,926.88,30,1946.448,617.92,92.688,0.047619048,Net Banking
OD107770,45508,45518,Cancelled,CUST4443,new,Karnataka,Mysuru,West,P220,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,852.29,1022.75,10,2761.425,681.83,715.935,0.259262881,COD
OD107771,45547,45555,Delivered,CUST4948,New,Uttar Pradesh,Noida,West,P692,Puma Men Item,Fashion,Men,Puma,4,850.26,1020.32,10,3673.152,680.21,952.312,0.259262889,COD
OD107772,45568,45572,Delivered,CUST3166,new,Maharashtra,Pune,North,P989,HP Laptops Item,Electronics,Laptops,HP,3,770.57,924.68,10,2496.636,616.46,647.256,0.259251248,Net Banking
OD107773,45515,45516,Returned,CUST1286,New,Delhi,Rohini,West,P932,Apple Mobiles Item,Electronics,Mobiles,Apple,1,854.63,1025.55,25,769.1625,683.7,85.4625,0.111111111,UPI
OD107774,45417,45420,Returned,CUST5242,RETURNING,Maharashtra,Pune,East,P565,Nike Men Item,Fashion,Men,Nike,5,851.16,1021.39,25,3830.2125,680.93,425.5625,0.11110676,Credit Card
OD107775,45485,45493,Delivered,CUST5052,New,West Bengal,Durgapur,South,P409,HP Laptops Item,Electronics,Laptops,HP,4,747.04,896.45,20,2868.64,597.63,478.12,0.166671315,UPI
OD107776,45343,45344,RETURNED,CUST2259,Returning,Karnataka,Mysuru,East,P598,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,844.96,1013.95,15,861.8575,675.97,185.8875,0.215682407,Debit Card
OD107777,45547,45551,RETURNED,CUST8451,New,Karnataka,Mangalore,East,P698,Biba Women Item,Fashion,Women,Biba,1,793.04,951.64,5,904.058,634.43,269.628,0.298241927,UPI
OD107778,45398,45405,RETURNED,CUST8745,New,Maharashtra,Pune,South,P150,Dell Laptops Item,Electronics,Laptops,Dell,5,719.81,863.78,10,3887.01,575.85,1007.76,0.259263547,Debit Card
OD107779,45379,45386,Returned,CUST4706,New,Karnataka,Mysuru,South,P884,HP Laptops Item,Electronics,Laptops,HP,4,847.82,1017.39,15,3459.126,678.26,746.086,0.215686275,Net Banking
OD107780,45297,45307,Delivered,CUST3026,New,Tamil Nadu,Coimbatore,North,P303,Nike Men Item,Fashion,Men,Nike,3,837.5,1005.01,30,2110.521,670,100.521,0.047628524,COD
OD107781,45647,45648,RETURNED,CUST2191,New,Tamil Nadu,Chennai,West,P831,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,873.05,1047.66,25,1571.49,698.44,174.61,0.111111111,UPI
OD107782,45317,45323,RETURNED,CUST3910,Returning,West Bengal,Howrah,West,P767,Ikea Furniture Item,Home,Furniture,Ikea,1,775.79,930.95,15,791.3075,620.63,170.6775,0.215690487,Net Banking
OD107783,45433,45436,Cancelled,CUST7239,RETURNING,Delhi,Dwarka,South,P302,Asus Laptops Item,Electronics,Laptops,Asus,2,757.67,909.21,0,1818.42,606.14,606.14,0.333333333,Net Banking
OD107784,45398,45399,Returned,CUST2569,New,West Bengal,Durgapur,North,P316,Nike Men Item,Fashion,Men,Nike,2,784.26,941.11,15,1599.887,627.41,345.067,0.215682108,Net Banking
OD107785,45443,45453,Delivered,CUST4733,New,Tamil Nadu,Madurai,East,P412,Adidas Men Item,Fashion,Men,Adidas,2,794.24,953.09,0,1906.18,635.39,635.4,0.333336831,COD
OD107786,45440,45448,delivered,CUST3247,Returning,Uttar Pradesh,Varanasi,West,P526,H&M Women Item,Fashion,Women,H&M,3,818.99,982.79,15,2506.1145,655.2,540.5145,0.215678294,Credit Card
OD107787,45297,45303,Returned,CUST6978,RETURNING,Uttar Pradesh,Varanasi,North,P199,Asus Laptops Item,Electronics,Laptops,Asus,1,757.76,909.31,20,727.448,606.21,121.238,0.166662084,UPI
OD107788,45647,45656,Delivered,CUST9566,New,Karnataka,Mangalore,North,P587,Puma Men Item,Fashion,Men,Puma,1,742.35,890.82,20,712.656,593.88,118.776,0.166666667,Credit Card
OD107789,45384,45385,Cancelled,CUST8569,new,Maharashtra,Nagpur,North,P840,Prestige Kitchen Item,Home,Kitchen,Prestige,5,818.63,982.36,10,4420.62,654.91,1146.07,0.259255489,Credit Card
OD107790,45293,45301,RETURNED,CUST2426,RETURNING,Uttar Pradesh,Varanasi,East,P277,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,797.41,956.89,15,2440.0695,637.93,526.2795,0.215682176,UPI
OD107791,45518,45521,Delivered,CUST8752,Returning,Maharashtra,Nagpur,North,P720,Dell Laptops Item,Electronics,Laptops,Dell,5,851.72,1022.07,15,4343.7975,681.38,936.8975,0.215686275,Debit Card
OD107792,45563,45572,RETURNED,CUST2783,New,Tamil Nadu,Coimbatore,West,P395,Dell Laptops Item,Electronics,Laptops,Dell,4,800.3,960.36,5,3649.368,640.24,1088.408,0.298245614,Debit Card
OD107793,45454,45457,Cancelled,CUST1414,New,Tamil Nadu,Chennai,East,P272,Realme Mobiles Item,Electronics,Mobiles,Realme,4,829.92,995.9,5,3784.42,663.93,1128.7,0.298249137,UPI
OD107794,45396,45403,Returned,CUST3507,Returning,Tamil Nadu,Madurai,North,P910,Redmi Mobiles Item,Electronics,Mobiles,Redmi,2,780.59,936.71,20,1498.736,624.47,249.796,0.166671115,Net Banking
OD107795,45378,45383,delivered,CUST8931,RETURNING,Tamil Nadu,Coimbatore,South,P340,Zara Women Item,Fashion,Women,Zara,2,883.91,1060.69,20,1697.104,707.13,282.844,0.166662738,Credit Card
OD107796,45623,45628,Delivered,CUST6095,Returning,Tamil Nadu,Chennai,East,P336,Prestige Kitchen Item,Home,Kitchen,Prestige,5,767.49,920.99,5,4374.7025,613.99,1304.7525,0.298249424,UPI
OD107797,45398,45408,Returned,CUST9897,RETURNING,Maharashtra,Nagpur,West,P904,HP Laptops Item,Electronics,Laptops,HP,5,860.73,1032.88,15,4389.74,688.59,946.79,0.215682478,Credit Card
OD107798,45576,45586,Delivered,CUST2103,RETURNING,Uttar Pradesh,Varanasi,West,P457,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,792.75,951.3,5,2711.205,634.2,808.605,0.298245614,UPI
OD107799,45296,45297,Cancelled,CUST7401,New,Tamil Nadu,Madurai,West,P481,Puma Men Item,Fashion,Men,Puma,5,744.49,893.39,20,3573.56,595.59,595.61,0.166671331,Net Banking
OD107800,45574,45577,RETURNED,CUST4437,RETURNING,Uttar Pradesh,Varanasi,North,P392,Redmi Mobiles Item,Electronics,Mobiles,Redmi,4,847.86,1017.43,30,2848.804,678.28,135.684,0.047628408,COD
OD107801,45633,45638,Delivered,CUST3097,new,Karnataka,Mysuru,West,P782,Asus Laptops Item,Electronics,Laptops,Asus,1,750.18,900.22,5,855.209,600.15,255.059,0.298241716,Net Banking
OD107802,45409,45415,Cancelled,CUST4200,Returning,Tamil Nadu,Coimbatore,East,P174,HP Laptops Item,Electronics,Laptops,HP,5,697.74,837.29,20,3349.16,558.19,558.21,0.166671643,Net Banking
OD107803,45326,45331,RETURNED,CUST2909,Returning,Maharashtra,Nagpur,East,P741,Asus Laptops Item,Electronics,Laptops,Asus,1,845.06,1014.07,10,912.663,676.04,236.623,0.259266564,UPI
OD107804,45617,45618,Delivered,CUST6867,Returning,Karnataka,Mysuru,South,P777,Adidas Men Item,Fashion,Men,Adidas,3,856.17,1027.4,5,2928.09,684.93,873.3,0.298249029,Credit Card
OD107805,45457,45459,Delivered,CUST4751,RETURNING,West Bengal,Durgapur,East,P246,Zara Women Item,Fashion,Women,Zara,3,827.75,993.3,10,2681.91,662.2,695.31,0.259259259,UPI
OD107806,45430,45438,Returned,CUST1317,RETURNING,Karnataka,Bengaluru,North,P932,Lenovo Laptops Item,Electronics,Laptops,Lenovo,1,870.11,1044.14,20,835.312,696.09,139.222,0.166670657,Net Banking
OD107807,45454,45460,Cancelled,CUST6773,new,Karnataka,Mangalore,West,P887,Samsung Mobiles Item,Electronics,Mobiles,Samsung,4,737.81,885.38,15,3010.292,590.25,649.292,0.215690704,Net Banking
OD107808,45643,45648,delivered,CUST6023,RETURNING,Tamil Nadu,Madurai,East,P923,Samsung Mobiles Item,Electronics,Mobiles,Samsung,2,817.13,980.55,25,1470.825,653.7,163.425,0.111111111,Net Banking
OD107809,45448,45449,RETURNED,CUST9024,new,Uttar Pradesh,Lucknow,South,P493,H&M Women Item,Fashion,Women,H&M,2,769.13,922.95,20,1476.72,615.3,246.12,0.166666667,Credit Card
OD107810,45573,45578,Cancelled,CUST7771,Returning,Karnataka,Bengaluru,West,P863,Dell Laptops Item,Electronics,Laptops,Dell,5,783.57,940.28,30,3290.98,626.85,156.73,0.047624112,COD
OD107811,45325,45329,Delivered,CUST1288,new,Tamil Nadu,Coimbatore,West,P251,Asus Laptops Item,Electronics,Laptops,Asus,2,780.28,936.33,25,1404.495,624.22,156.055,0.111111111,Net Banking
OD107812,45353,45358,Returned,CUST1730,RETURNING,Maharashtra,Nashik,South,P520,Ikea Furniture Item,Home,Furniture,Ikea,5,863.99,1036.79,10,4665.555,691.19,1209.605,0.259262832,Debit Card
OD107813,45502,45506,delivered,CUST4285,new,Uttar Pradesh,Lucknow,North,P389,Asus Laptops Item,Electronics,Laptops,Asus,5,757.45,908.95,5,4317.5125,605.96,1287.7125,0.298253335,COD
OD107814,45403,45404,Returned,CUST4240,RETURNING,West Bengal,Howrah,East,P140,Nilkamal Furniture Item,Home,Furniture,Nilkamal,1,814.56,977.47,30,684.229,651.65,32.579,0.047614176,Debit Card
OD107815,45596,45601,delivered,CUST8179,new,Karnataka,Mysuru,West,P997,Dell Laptops Item,Electronics,Laptops,Dell,4,759.8,911.76,5,3464.688,607.84,1033.328,0.298245614,Debit Card
OD107816,45308,45317,RETURNED,CUST3953,Returning,Delhi,Dwarka,West,P563,Apple Mobiles Item,Electronics,Mobiles,Apple,5,845.8,1014.96,5,4821.06,676.64,1437.86,0.298245614,Credit Card
OD107817,45446,45453,Returned,CUST9569,Returning,Delhi,Rohini,East,P682,Puma Men Item,Fashion,Men,Puma,3,821.59,985.91,30,2070.411,657.28,98.571,0.047609388,COD
OD107818,45481,45487,RETURNED,CUST3999,RETURNING,Karnataka,Mysuru,West,P570,Lenovo Laptops Item,Electronics,Laptops,Lenovo,1,763.53,916.24,0,916.24,610.82,305.42,0.333340609,Credit Card
OD107819,45315,45319,delivered,CUST3958,Returning,Karnataka,Mangalore,East,P531,Samsung Mobiles Item,Electronics,Mobiles,Samsung,5,776.44,931.73,5,4425.7175,621.16,1319.9175,0.298238082,COD
OD107820,45417,45424,Returned,CUST2987,New,Maharashtra,Pune,West,P381,Nike Men Item,Fashion,Men,Nike,5,772.12,926.55,0,4632.75,617.7,1544.25,0.333333333,Credit Card
